,object_id,is_sectarian_tension,is_environmental_tension,is_geopolitics_tension,is_intercommunity_relations_tension,sectarian_tension_features,environmental_tension_features,geopolitics_tension_features,intercommunity_relations_tension_features,sectarian_tension_direction,environmental_tension_direction,geopolitics_tension_direction,intercommunity_relations_tension_direction,economic_labour_tension_features,political_tension_features,service_related_tension_features,community_insecurity_tension_features,google_translated
90,100044304410046-be99204614fcf7cf,0.0,0.0,0.0,0.0,,,,,,,,,,,عدم توفر الكهرباء,,"A surprised image of hearts .. Resort to the mosque at dawn of the operation of the oxygen machine. This is his story. A terrifying that the person does not electric has at home, spell to the mosque to run the oxygen machine. ""One of the worshipers infected with asthma (God and you and your lips) resorted to the mosque. He came to the mosque. No God's curse on those who brought us to this. "" Source: Mednio News Website"
91,100044304410046-bf4464097b8afb2e,0.0,0.0,0.0,0.0,,,,,,,,,,,,,"# The army_km_nkm ,, # and Ramsh_nkm"
92,100044304410046-bfdbb634d9c7fe2b,0.0,0.0,0.0,0.0,,,,,,,,,,,,,# We congratulate Lebanese and the town of Ambassador.
93,100044304410046-c0142ea991028c5d,0.0,0.0,0.0,0.0,,,,,,,,,,,,,". The suffering of the child, the disease and introduced by a Tripoli hospitals, after Nabhan has secured the whole drug after an effort and delivered to the city of Tripoli from the city of Tire by one of the Lebanese army military who serves ... - The Haj Bassam has launched an appeal: # Revolution of the _to"
94,100044304410046-c32c95ccd57d1d26,0.0,0.0,0.0,0.0,,,,,,,,,,,,,"# Circular: We received a message from one of the mothers need (Amira Al Ahmad), please help .. - I have a tour of the day in Tabin government hospital, but the treatment of chemical, what is the uncle and the ministry, they say what they have to do and I am Mali but God And you will return"
95,100044304410046-c35d08f6d68f7400,0.0,0.0,0.0,0.0,,,,,,,,,نتيجة الوضع المعيشي,,,,# Leading in the streets of the streets of the streets of the streets of the streets of the streets.
96,100044304410046-c963f077588c6caf,0.0,0.0,0.0,0.0,,,,,,,,,,,,,We are new. The most powerful virus is guest in Lebanon !! See the reaction of the Lebanese! #Jinanhazime
97,100044304410046-cb10fb7189f8df64,0.0,0.0,0.0,0.0,,,,,,,,,,,,,"# Urgent: The body of the young Mansour Abdullah Al-Dahwi, who was on Saturday evening was found on the southern Bahr Lebanon. Others have been rescued yesterday night ......"
98,100044304410046-cf8b8943f9b69f01,0.0,0.0,0.0,0.0,,,,,,,,,,,,,# We congratulate the town of Kafrani
99,100044304410046-cf9b713200ad9573,0.0,0.0,0.0,0.0,,,,,,,,,,,,,"The problem of gasoline and a traffic accident and a traffic accident on the South Beirut and the vice versa. ..... and passing in front of the Coral Station in Jia because of gasoline mobilization, and the transfer of the maritime line ..... - Source: Wissam Nabhan from special sources"
100,100044304410046-d3b1e654e8f54f93,0.0,0.0,0.0,0.0,,,,,,,,,,,,,Wipe in the ground and the people of Radhi # Exam ... 💔
101,100044304410046-dc7600bd2c6034da,0.0,0.0,0.0,0.0,,,,,,,,,,,,,# We congratulate it
102,100044304410046-e302e3362fa9a67b,0.0,0.0,0.0,0.0,,,,,,,,,,,,,# نبارك_ققوى_الأمناء_الداخلي and بالبكة # الدعيد محمد الحدافيه ترديه للترجمه # مرحب
103,100044304410046-e32f4ec25d6b1a47,0.0,0.0,0.0,0.0,,,,,,,,,,,,,Video: Theft of a motorcycle to help the first Lebanese army .. and appeals to help him
104,100044304410046-e3817a98b8dbdf2e,0.0,0.0,0.0,0.0,,,,,,,,,,,,,The death of the boy Mohammed Khaled Al-Ashqar after an electric shock in his martyr Ain Gold
105,100044304410046-e44d935938a73f8b,0.0,0.0,0.0,0.0,,,,,,,,,,,,,"Do not death for a child .. What happens in Tripoli?! Al-Tahlish. According to the information, the army has entered one of the people wanted in Tabana - Tripoli. A few days later, various naked, dome and Beddawi have been an armed appearance in conjunction with lead in air and road cuts. In the area of ​​the hill, the star area and some streets of the dome and gunmen fired lead in the air to force shopkeepers to close their shops. He learned that and as a result of indiscriminate leads were recorded so far in Tripoli."
106,100044304410046-e4fac0e6594944b2,0.0,0.0,0.0,0.0,,,,,,,,,,,,,"The mainstreaming of the security forces is a missing minor image from the Koura. , Which I left on 8-7-2021 in the house of Dahr al-Ain in the district of Koura, and is no longer until the hour. Therefore, please from those they have and have any information about or about their place, contact the eye venture in the regional gendarmerie, on the ID: 415463-06, to give their information"
107,100044304410046-e51bf8e611dd6e35,0.0,0.0,0.0,0.0,,,,,,,,,,,,,And God is how big you are Lebanese 😢🙏🇱🇧🙏😢
108,100044304410046-e5741dbb2ff2c55f,0.0,0.0,0.0,0.0,,,,,,,,,,,,,Wait for a petrol mobilization and when you arrive? To live from his car and dance an expression of his joy ..
109,100044304410046-e7b1becb6609acfd,0.0,0.0,0.0,0.0,,,,,,,,,,,,,"The most wonderful pictures of the fourth mountain in # Dianat, so one of the Lebanese army officers decided to celebrate the wedding of his wedding, and the bridge looked with a picture and the most beautiful _ _ _ _ _ _ _ _ _"
110,100044304410046-e7f9daa3d56c0af2,0.0,0.0,0.0,0.0,,,,,,,,,,,,,"Please pray for the speedy recovery of military militarys in Lebanese army Adnan Younis after being a sanitary and critical condition. The middle of the road at Abu Ali roundabout in Tripoli, while heading to his service center on his motorcycle."
111,100044304410046-ef31070564d01fd3,0.0,0.0,0.0,0.0,,,,,,,,,,,شهيدة الدواء,,National does not fit for kids! # Joury_Sid the daughter of the ten months left martyrs of the medicine .. # #jinanhazime
112,100044304410046-f3894111fa659ac7,0.0,0.0,0.0,0.0,,,,,,,,,,,,,"Gasoline for the black market, weapons, wireless devices and military dials .. In one camp .. Dormual State of the security of the western Bekaa, after tracking and accurate monitoring and proving information, one of the Syrian displaced camps in the town of Marj, where about 1000 liters were seized Gasoline packages are packed with 9 liters. ."
113,100044304410046-f5a28ee0597268d2,0.0,0.0,0.0,0.0,,,,,,,,,,,,,# We congratulate Lebanese and the town of Gharifa Al Shaouf.
114,100044310525453-02c0e73ac33440c3,0.0,0.0,0.0,0.0,,,,,,,,,,,,,# I dropped
115,100044310525453-0910b54f5fa704ea,0.0,0.0,0.0,0.0,,,,,,,,,,,,,11 months. # Explosion_berot
116,100044310525453-0c428eb68b3d8988,0.0,0.0,0.0,0.0,,,,,,,,,,,,,😅
117,100044310525453-0daf5a567cb45d33,0.0,0.0,0.0,0.0,,,,,,,,,,,,,"We brought us 20,000"
118,100044310525453-0ec31381a1c99076,0.0,0.0,0.0,0.0,,,,,,,,,,,,,"Dr Obeid is one of more than 40 Lebanese Medical City in Sulaymaniyah in The Last Few Months, Driven Abroad by Lebanon's Financial Upheaval. The Mass Departure of Medical Professional, Doctors Say, is Hastening The Slow-Burn Decline of Lebanon's Health Care Sector, Once a Leading Light in the Middle East."
119,100044310525453-17fe643b7a3ad453,0.0,0.0,0.0,0.0,,,,,,,,,,,,,Breathtaking Shot! . 📸 @chasseurdinstants
120,100044310525453-18b1992293165754,0.0,0.0,0.0,0.0,,,,,,,,,,,,,There is no Clear Answer as to How Expats Can Help A Country Run by Incompetents and Thieves. We've witnessed unprecedented support from the Lebanese in The Past Couple of Years Buthto The Country and Night OUR Lives More Miserable Every Day.
121,100044310525453-1a33d012ab3b9f6f,0.0,0.0,0.0,0.0,,,,,,,,,,,,,"""This Used to be a time when ""But this is the end of Times, and IF One Thing Can Come of this, it has to be the end of impunity."""
122,100044310525453-1e97d802dd5cf7db,0.0,0.0,0.0,0.0,,,,,,,,,,,,,The New Reality Via @DDoSBusiness
123,100044310525453-1f8c3e21611953db,0.0,0.0,0.0,0.0,,,,,,,,,,,,,Psychic 🗑
124,100044310525453-3306411b04657cdb,0.0,0.0,0.0,0.0,,,,,,,,,,,,,Snooze 😂😂
125,100044310525453-340d633aa3cea291,0.0,0.0,0.0,0.0,,,,,,,,,,,,,Ouch 😅
126,100044310525453-3686fc7275add16b,0.0,0.0,0.0,0.0,,,,,,,,,,,,,You are heard
127,100044310525453-3b482fc4713b4372,0.0,0.0,0.0,0.0,,,,,,,,,,,,,What is an ungrateful brat? Answer:
128,100044310525453-3f5ca319a0f0e7d6,0.0,0.0,0.0,0.0,,,,,,,,,,,,,IXSIR WINERY. 📸 @yummynation
129,100044310525453-4cc152b73d2f6bc0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,. Ragheb Alama:
130,100044310525453-508f6dcabf2dfe42,0.0,0.0,0.0,0.0,,,,,,,,,,,,,😂😂
131,100044310525453-53213c54c3b3cb1c,0.0,0.0,0.0,0.0,,,,,,,,,,,,,William and Harry Unite to Unveil Diana Statue at Kensington Palace https://www.bbc.com/news/uk-57684597
132,100044310525453-61235f35bbcc86bb,0.0,0.0,0.0,0.0,,,,,,,,,,,,,"""I regret 40 years after work announced that we are closing all our business in Lebanon after projects are delivered according to assets, while maintaining the employees who served these companies sincerely for years."""
133,100044310525453-62191f7f88016db5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,He worried ... 🙃
134,100044310525453-64077cc820208497,0.0,0.0,0.0,0.0,,,,,,,,,,,,,He's Going After Everyone or at Leacent We Hope SO.
135,100044310525453-65bcff64c1b5d807,0.0,0.0,0.0,0.0,,,,,,,,,,,,,#Douma 🏠. 📸 @Spishgar
136,100044310525453-67b76a34ed9340be,0.0,0.0,0.0,0.0,,,,,,,,,,,,,"According to this Nut Head, Hitler & WWII WERE Created By The Americans & The Zionists 😂😂😂😂😂😂😂😂😂😂😂"
137,100044310525453-6bb039ad377a8f3b,0.0,0.0,0.0,0.0,,,,,,,,,,,,,#Tyre 🌙. 📸 @ashraf_nas
138,100044310525453-6eb035a108b32569,0.0,0.0,0.0,0.0,,,,,,,,,,,,,Farm
139,100044310525453-72e084616ca7eb25,0.0,0.0,0.0,0.0,,,,,,,,,,,,,😂😂 Via Adeela - Adela
140,100044310525453-736db3a1efb6dc23,0.0,0.0,0.0,0.0,,,,,,,,,,,,,Finally 🤩
141,100044310525453-745740e5db4dc952,0.0,0.0,0.0,0.0,,,,,,,,,,,,,Update: Matt Kynaston and Stella Maenner Were Released from The General Security.
142,100044310525453-78c6c9c7a9b216ce,0.0,0.0,0.0,0.0,,,,,,,,,,,,,Parliament Will Decide WHETHER TO LIFT IMMUNITY FROME MPS in Reliance To The Beirut Blast Investigation With 15 Days. Champions of the world in mislead
143,100044310525453-7988869db102fe99,0.0,0.0,0.0,0.0,,,,,,,,,,,,,"Jbeil, Anfeh, Tire, Jieh and Naqoura Are The Safest Beaches To Swim in. Source: https://twitter.com/timourazhari/status/1412040364261875712?s=21 Full Report: The Source of The Map (and the Entire Report) Should Be AS Follow: http://www.cnrs.edu.lb/ English / newsroom / news /% D8% a7% D9% 84% D8% AD% D8% D9% D9% D8% A9-% D8% D9% D9% 84% D9% D9% D9% D9% D9% D9% D9% A6% D9% 8A% D8% A9-% D9% D9% D9% 85% D9% D8% D8% D9% D9% 87% D8% D9% D8% D8% D8% D8% D8% D8% D8% D8% D8% D8% D8% D8% D8% D8% D8% D8% D8% D8% D8% B7% D8% A6-% D8% A7% D9% 84% D9% 84% D8% A8% D9% 86% D8% D9% D9% 86% D9% D9% 86% D9% D9% 86% D9%"
144,100044310525453-82b52a353589db35,0.0,0.0,0.0,0.0,,,,,,,,,,,,,Protesting Like A Boss
145,100044310525453-84082cc1ed54d613,0.0,0.0,0.0,0.0,,,,,,,,,,,,,Some love
146,100044310525453-864f37731d978df9,0.0,0.0,0.0,0.0,,,,,,,,,,,,,Haida is all wrong with Lebanon
147,100044310525453-8efa6c7c54a12893,0.0,0.0,0.0,0.0,,,,,,,,,,,,,".. On the interrelationship of the righteous government, which is the same as its continental"
148,100044310525453-983fd4f8e84c2242,0.0,0.0,0.0,0.0,,,,,,,,,,,,,"We dismissed 48 billion to Najib electrification, but let us go 😌"
149,100044310525453-9e394d691d787855,0.0,0.0,0.0,0.0,,,,,,,,,,,,,What are you doing? 😅
150,100044310525453-a0defc4de15fb74a,0.0,0.0,0.0,0.0,,,,,,,,,,,,,A prawer day for 🇱🇧 at the Vatican. Source: AP News
151,100044310525453-a55482860f2700f9,0.0,0.0,0.0,0.0,,,,,,,,,,,,,If you're Considering Signing The 158 Decree To Get 400 $ A MONTH (If they Ever Pay?
152,100044310525453-a77b78eee4af753d,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1920: Greater Lebanon Declaration 2021: Faail Lebanon Declaration
153,100044310525453-a7b55bef722eac1f,0.0,0.0,0.0,0.0,,,,,,,,,,,,,Diamon. 📸 @Flyoverlebanon
154,100044310525453-af03fcedfd06545b,0.0,0.0,0.0,0.0,,,,,,,,,,,,,Don't Forget Lebanon is resorting to iraq for help in Its power crisis 😅
155,100044310525453-b2d337919b5d0416,0.0,0.0,0.0,0.0,,,,,,,,,,,,,The tourist season is promising 😂😂😂
156,100044310525453-b2d735d1ed462af9,0.0,0.0,0.0,0.0,,,,,,,,,,,,,To remind a new: Hida Macino Minister jurisdiction of the government rescue 🙃🙃
157,100044310525453-b724bb94da0b5ebd,0.0,0.0,0.0,0.0,,,,,,,,,,,,,What are you? Hida is a commentary strategy from the government and the competent ministries for the transfer of corona to 97% ؜ from the Lebanese and achieve a new achievement ...
158,100044310525453-b896d6d1786199e3,0.0,0.0,0.0,0.0,,,,,,,,,,,,,Walaw 😅
159,100044310525453-be15de62ed2ccac8,0.0,0.0,0.0,0.0,,,,,,,,,,,,,The atmosphere of Romantic at the airport
