,object_id,object_type,text,is_economic_labour_tension,economic_labour_tension_direction,is_political_tension,political_tension_direction,is_service_related_tension,service_related_tension_direction,is_community_insecurity_tension,community_insecurity_tension_direction,topics,matched_features,date,clean_text
1749,100700957973129-a1eefa976ca5892b,facebook_post,لبناني وثلاث سوريين أوقفهم الجيش عند نقطة المصنع بسيارة تابعة لبلدية مجدل عنجر يهربون بداخلها 1080 ليتر بنزين على أساس أنهم نفايات . ضروري يتوقف ويتحاكم رئيس البلدية وتكون عقوبته هو والمهربين مضاعفة ولازم يتشهّر بأي سياسي بيتدخل بهالملف .,0.0,,0.0,,1.0,Increase,0.0,,['other'],[None],2021-06-30 07:46:16,لبناني وثلاث سوريين اوقفهم الجيش عند نقطة المصنع بسيارة تابعة لبلدية مجدل عنجر يهربون بداخلها 1080 ليتر بنزين على اساس انهم نفايات . ضروري يتوقف ويتحاكم رييس البلدية وتكون عقوبته هو والمهربين مضاعفة ولازم يتشهر باي سياسي بيتدخل بهالملف .
1773,101907331306702-67ca3b0fbb7f5568,facebook_post,لقاء متلفز الاثنين ١٢ تموز الساعة ٣ بعد الظهر عشاشة الMTV,0.0,,0.0,,0.0,,0.0,,['other'],[None],2021-07-12 11:34:42,لقاء متلفز الاثنين ١٢ تموز الساعة ٣ بعد الظهر عشاشة الMTV
121,100044304410046-be99204614fcf7cf,facebook_post,"صورة موجعة تفطر القلوب.. لجأ إلى المسجد فجراً لتشغيل آلة الاوكسجين وهذه قصته😢💔😢 نشر إمام وخطيب جامع الامام علي بن أبي طالب في بيروت، حسن مرعب صورة لاحد الاشخاص وهو يصلي من داخل المسجد وآلة الاوكسجين بجانبه. وروى مرعب أن الشخص لا كهرباء لديه في المنزل، فلجأ إلى المسجد لتشغيل آلة الاوكسجين. وعلّق مرعب على الصورة: ""أحد المصلين مصاب بمرض الربو ( عافانا الله وإياكم وشفاه )لجأ الى المسجد فجراً لتشغيل آلة الأوكسجين ليستفيد من فترة تشغيل مولد المسجد ( مما اضطرنا لعدم إطفائه بعد انتهاء الصلاة من أجله ) وذلك لعدم توفر الكهرباء ولا اشتراك المولدات في منزله ألا لعنة الله على من أوصلنا الى هذا الحال"". المصدر: موقع ميدنيوز الإخباري",0.0,,0.0,,1.0,,0.0,,['beirut'],[['بيروت']],2021-07-10 16:18:37,"صورة موجعة تفطر القلوب.. لجا الى المسجد فجرا لتشغيل الة الاوكسجين وهذه قصته😢💔😢 نشر امام وخطيب جامع الامام علي بن ابي طالب في بيروت، حسن مرعب صورة لاحد الاشخاص وهو يصلي من داخل المسجد والة الاوكسجين بجانبه. وروى مرعب ان الشخص لا كهرباء لديه في المنزل، فلجا الى المسجد لتشغيل الة الاوكسجين. وعلق مرعب على الصورة: ""احد المصلين مصاب بمرض الربو ( عافانا الله واياكم وشفاه )لجا الى المسجد فجرا لتشغيل الة الاوكسجين ليستفيد من فترة تشغيل مولد المسجد ( مما اضطرنا لعدم اطفايه بعد انتهاء الصلاة من اجله ) وذلك لعدم توفر الكهرباء ولا اشتراك المولدات في منزله الا لعنة الله على من اوصلنا الى هذا الحال"". المصدر: موقع ميدنيوز الاخباري"
2180,157793912124-1239295ade6fa3ef,facebook_post,عاجل -كورونا اليوم : كم بلغ عدد الإصابات؟,0.0,,0.0,,0.0,,0.0,,['covid / vaccination'],[['كورونا']],2021-07-10 14:22:17,عاجل -كورونا اليوم : كم بلغ عدد الاصابات؟
685,100053742612367-413a05b6ff6f4673,facebook_post,خلاف ' مائي ' بين العراق وايران وتهديد باللجوء للمجتمع الدولي !,0.0,,0.0,,0.0,,0.0,,['other'],[None],2021-07-12 03:30:33,خلاف ' مايي ' بين العراق وايران وتهديد باللجوء للمجتمع الدولي !
171,100044310525453-3b482fc4713b4372,facebook_post,What is an ungrateful brat? Answer:,0.0,,0.0,,0.0,,0.0,,['other'],[None],2021-07-07 15:44:14,What is an ungrateful brat? Answer:
2001,215026561877651-fd9ebd5bc770a92e,facebook_post,بعد وضعها مولودها.. اعلامية MTV تعود الى الشاشة بكامل رشاقتها (صور) #style #lifestyle #anchor #Lebanon #MTV,0.0,,0.0,,0.0,,0.0,,['other'],[None],2021-07-02 08:10:01,بعد وضعها مولودها.. اعلامية MTV تعود الى الشاشة بكامل رشاقتها (صور) #style #lifestyle #anchor #Lebanon #MTV
1383,100101538090752-1cd13280b88e44f3,facebook_post,😅,0.0,,0.0,,0.0,,0.0,,['other'],[None],2021-07-02 21:24:13,😅
802,100053742612367-60398f8d71628c1e,facebook_post,علوش يحسمها ويعلن موعد اعتذار الرئيس الحريري ... ماذا في التفاصيل؟,0.0,,0.0,,0.0,,0.0,,['other'],[None],2021-07-12 17:55:42,علوش يحسمها ويعلن موعد اعتذار الرييس الحريري ... ماذا في التفاصيل؟
247,100044544064732-8932870e8b9ba0ff,facebook_post,"أكدت النائب ستريدا جعجع أن لقاء الفاتيكان أمس بين قداسة البابا فرنسيس ورؤساء الكنائس في لبنان يمثل فرصة فريدة لمساعدة لبنان واللبنانيين في محنتهم المتمادية. وقالت: ""إن مبادرة الحبر الأعظم مشكورةً تعني الكثير للبنانيين من مختلف الطوائف لأنها تصب في خانة الاهتمام الدائم بلبنان الرسالة والمهدد بمخاطر داهمة. ولا بد للمواقف التي عبر ويعبر عنها غبطة أبينا البطريرك الكاردينال مار بشارة بطرس الراعي الكلي الطوبى، ليس باسم الموارنة فحسب بل باسم جميع المسيحيين واللبنانيين المحبين والمخلصين لوطنهم، ان تجد الصدى الطيب، لأنه بهذه المواقف يحمل هموم الناس ويواصل الخط النضالي التاريخي لبكركي من اجل لبنان ومن أجل الإنسان في لبنان"". ولفتت النائب جعجع إلى أن ""الوضع الذي يعيشه الشعب اللبناني لا يطاق ابداً، والأسوأ من ذلك هو سواد قلوب ووجدان وضمائر المسؤولين في الدولة الذين لا يكترثون لكل ما يعانيه الشعب من مآس ومظالم وفقر وجوع وعوز وتشرّد على أبواب المستشفيات ومحطات الوقود والأفران""، مشيرةً إلى أن ""ما نشهده من مزايدات ما بين المسؤولين اليوم سببه الجوهري هو أن شغلهم الشاغل هو اللهث وراء مصالحهم السياسيّة الشخصيّة بغض النظر عن مصلحة الناس وكل ما يحاولون تسويقه عن حروب صلاحيات وما إلى هنالك لا يعدو كونه حملات شعبويّة هدفها الأول والأخير استنهاض أوضاعهم الشعبيّة المتهاوية بعد انتفاضة 17 تشرين والتبدل الكبير الذي شهده الرأي العام اللبناني"". وشددت النائب جعجع على أن ""الشعب أصبح اليوم في مكان والمسؤولين لا يزالون يعيشون في غياهب الماضي، وجل ما يقومون به هو التنافس في ما بينهم للقبض على مقاليد الحكم بشكل كامل، بغية القبض على أنفاس الشعب الذي عزم الخيار على محاسبتهم في أول استحقاق ديمقراطي انتخابي"". وأشارت النائب جعجع إلى أننا ""نكرّر السؤال مع البطريرك الراعي للمسؤولين: تعطّلون تشكيل الحكومة بحجّة الصلاحيات، عن أي صلاحيات تبحثون؟ هل إيجاد فرص العمل والحد من الهجرة وتأمين حقوق الشعب من ضمن هذه الصلاحيات؟""، مشيرةً إلى أن موقف البطريرك العلني هذا مردّه أداء المسؤولين الذي فاق أي تصوّر وخيال، بحيث أن لا صوت يعلو عندهم فوق صوت المحاصصة والفساد والمحسوبيات والمشاريع السياسيّة الشخصيّة. وذكّرت النائب جعجع بأن ""حزب ""القوّات اللبنانيّة"" كان السبّاق في دق ناقوس الخطر منذ العام 2017 وتحديداً خلال مداخلة نائب رئيس الحزب الزميل جورج عدوان خلال جلسة مناقشة الموازنة العامة في 17 تشرين الأول من ذاك العام، وقالتها ""القوّات"" صراحة: إذا ما استمرت السلطة في إدارة البلاد على النحو الذي كانت تديره سنصل إلى الإنهيار الكامل. ثم عاد رئيس الحزب ليدق ناقوس الخطر مجدداً من القصر الجمهوري عقب الاجتماع الاقتصادي الاستثنائي الذي عقد في 2 أيلول 2019 مطالباً بحكومة أخصائيين مستقلين لإدارة البلاد"". وتابعت جعجع: ""بعد شهرين على هذا النداء بدأت ثورة 17 تشرين التي طالبت بما كانت القوّات تنادي به، وبالفعل كانت ""القوّات اللبنانيّة"" عند الموعد وبادرت إلى الاستقالة من الحكومة ودعت جميع القوى السياسيّة الأخرى إلى أن تحذو حذوها، إلا أنها لم تجد من يتجاوب مع دعوتها هذه. واليوم الجميع أصبح مقتنعاً بأن لا حل في البلاد سوى عبر الذهاب إلى انتخابات نيابيّة مبكرة في حين أننا كحزب سياسي ومنذ اللحظة الأولى لإستقالة حكومة الرئيس الحريري الثانية في 29 تشرين الأول 2019 نادينا وقلنا أن هذا هو الحل الوحيد وأي محاولات لتشكيل حكومات في ظل الأكثريّة الحاكمة الحاليّة ستكون بمثابة مضيعة للوقت، كما عدنا وكرّرنا النداء للمرّة الثانية بعد انفجار مرفأ بيروت المشؤوم في 4 آب 2020 للإستقالة الجماعيّة من مجلس النواب إلا أنهم لم يلبوا النداء، وعدت أنا شخصياً لتكرار النداء ولو في اتجاه آخر للمرّة الثالثة من الصرح البطريركي في بكركي خلال زيارة وفد من تكتل ""الجمهوريّة القويّة"" غبطة أبينا البطريرك في 28 نيسان 2021 وأيضاً وأيضاً لم نلق أي تجاوب"". واستطردت: ""وصلنا اليوم إلى ما وصلنا إليه حيث أصبح الجميع يرى أن مسألة تشكيل الحكومة ملهاة ومضيعة للوقت لن تطعم جائعاً ولن تسقي عطشاناً ولن تطبّب موجوعاً ومريضاً ولن تحرّر مال مودع من البنك ولن توقف الصعود الناري بسعر صرف الدولار ولن تؤمن فرص عمل ولن تحد من الهجرة، ونكرّر وسنبقى نكرّر نداءاتنا ولو نادينا ألف مرّة إلى الإستقالة الجماعيّة من مجلس النواب أو تقصير ولاية المجلس بغية الذهاب إلى انتخابات نيابيّة مبكرة من شأنها أن تقصّر درب معاناة الشعب اللبناني، كما نؤكد للمرّة الألف أن استقالاتنا كنواب في جيوبنا وجاهزة لحظة يلقى لنداءاتنا أي تجاوب"". وأوضحت النائب جعجع اننا ""نقول كل هذا اليوم، لأن السكوت في ظل هذه الأوضاع عن الحق هو جريمة بحق الوطن والله والتاريخ، لذا أدعو جميع المسؤولين إلى قول الحقيقة كما هي والنظر بعين الموضوعيّة لما هو حاصل في البلاد بغض النظر عن أي حسابات حزبيّة أو شخصيّة"". وختمت النائب جعجع، مشددةً على أنه ""لا قيامة للبنان من دون الحفاظ على المؤسسات والأمن والاستقرار فيه، لذا في هذه الظروف لا يمكننا سوى أن نشد على يد مؤسسة الجيش اللبناني قيادة وضباطاً وأفراداً على الجهد والتضحية الكبيرة التي تقدمها في سبيل هذا الوطن، باعتبار أن الجندي مواطن يعاني شأنه شأن أي لبناني آخر ونراه اليوم يقدّم كل ما يقدّمه في سبيل هذا الوطن واستقراره، كما لا يسعني أيضاً سوى أن أشد على يد قوى الأمن الداخلي قيادة وضباطاً وأفراداً للأسباب نفسها"". كلام النائب جعجع جاء خلال اجتماع الهيئة الإداريّة لـ""مؤسسة جبل الأرز""، الذي عقد في معراب برئاستها وحضور الأعضاء: النائب جوزاف اسحق، نائب رئيسة المؤسسة د. ليلى جعجع، امين السر المحامي ماريو صعب، امين الصندوق المختار فادي الشدياق، ومشاركة عضو الهيئة العامة المهندس نديم سلامه، بالإضافة الى الخبير المالي الاستاذ فادي عيد ومعاون النائب جعجع رومانوس الشعار. وبحث المجتمعون في آخر التطورات المستجدة على المشاريع والملفات التي تتابعها (truncated)",0.0,,0.0,,0.0,,0.0,,"['beirut', 'beirut port explosion', 'lebanese army/security forces', 'lebanese political party', 'religious figure']","[['بيروت'], ['انفجار مرفا بيروت'], ['الامن الداخلي', 'الجيش اللبناني'], ['حزب القوات اللبنانية'], ['البابا فرنسيس', 'البطريرك الراعي', 'الراعي']]",2021-07-02 04:00:26,"اكدت النايب ستريدا جعجع ان لقاء الفاتيكان امس بين قداسة البابا فرنسيس وروساء الكنايس في لبنان يمثل فرصة فريدة لمساعدة لبنان واللبنانيين في محنتهم المتمادية. وقالت: ""ان مبادرة الحبر الاعظم مشكورة تعني الكثير للبنانيين من مختلف الطوايف لانها تصب في خانة الاهتمام الدايم بلبنان الرسالة والمهدد بمخاطر داهمة. ولا بد للمواقف التي عبر ويعبر عنها غبطة ابينا البطريرك الكاردينال مار بشارة بطرس الراعي الكلي الطوبى، ليس باسم الموارنة فحسب بل باسم جميع المسيحيين واللبنانيين المحبين والمخلصين لوطنهم، ان تجد الصدى الطيب، لانه بهذه المواقف يحمل هموم الناس ويواصل الخط النضالي التاريخي لبكركي من اجل لبنان ومن اجل الانسان في لبنان"". ولفتت النايب جعجع الى ان ""الوضع الذي يعيشه الشعب اللبناني لا يطاق ابدا، والاسوا من ذلك هو سواد قلوب ووجدان وضماير المسوولين في الدولة الذين لا يكترثون لكل ما يعانيه الشعب من ماس ومظالم وفقر وجوع وعوز وتشرد على ابواب المستشفيات ومحطات الوقود والافران""، مشيرة الى ان ""ما نشهده من مزايدات ما بين المسوولين اليوم سببه الجوهري هو ان شغلهم الشاغل هو اللهث وراء مصالحهم السياسية الشخصية بغض النظر عن مصلحة الناس وكل ما يحاولون تسويقه عن حروب صلاحيات وما الى هنالك لا يعدو كونه حملات شعبوية هدفها الاول والاخير استنهاض اوضاعهم الشعبية المتهاوية بعد انتفاضة 17 تشرين والتبدل الكبير الذي شهده الراي العام اللبناني"". وشددت النايب جعجع على ان ""الشعب اصبح اليوم في مكان والمسوولين لا يزالون يعيشون في غياهب الماضي، وجل ما يقومون به هو التنافس في ما بينهم للقبض على مقاليد الحكم بشكل كامل، بغية القبض على انفاس الشعب الذي عزم الخيار على محاسبتهم في اول استحقاق ديمقراطي انتخابي"". واشارت النايب جعجع الى اننا ""نكرر السوال مع البطريرك الراعي للمسوولين: تعطلون تشكيل الحكومة بحجة الصلاحيات، عن اي صلاحيات تبحثون؟ هل ايجاد فرص العمل والحد من الهجرة وتامين حقوق الشعب من ضمن هذه الصلاحيات؟""، مشيرة الى ان موقف البطريرك العلني هذا مرده اداء المسوولين الذي فاق اي تصور وخيال، بحيث ان لا صوت يعلو عندهم فوق صوت المحاصصة والفساد والمحسوبيات والمشاريع السياسية الشخصية. وذكرت النايب جعجع بان ""حزب ""القوات اللبنانية"" كان السباق في دق ناقوس الخطر منذ العام 2017 وتحديدا خلال مداخلة نايب رييس الحزب الزميل جورج عدوان خلال جلسة مناقشة الموازنة العامة في 17 تشرين الاول من ذاك العام، وقالتها ""القوات"" صراحة: اذا ما استمرت السلطة في ادارة البلاد على النحو الذي كانت تديره سنصل الى الانهيار الكامل. ثم عاد رييس الحزب ليدق ناقوس الخطر مجددا من القصر الجمهوري عقب الاجتماع الاقتصادي الاستثنايي الذي عقد في 2 ايلول 2019 مطالبا بحكومة اخصاييين مستقلين لادارة البلاد"". وتابعت جعجع: ""بعد شهرين على هذا النداء بدات ثورة 17 تشرين التي طالبت بما كانت القوات تنادي به، وبالفعل كانت ""القوات اللبنانية"" عند الموعد وبادرت الى الاستقالة من الحكومة ودعت جميع القوى السياسية الاخرى الى ان تحذو حذوها، الا انها لم تجد من يتجاوب مع دعوتها هذه. واليوم الجميع اصبح مقتنعا بان لا حل في البلاد سوى عبر الذهاب الى انتخابات نيابية مبكرة في حين اننا كحزب سياسي ومنذ اللحظة الاولى لاستقالة حكومة الرييس الحريري الثانية في 29 تشرين الاول 2019 نادينا وقلنا ان هذا هو الحل الوحيد واي محاولات لتشكيل حكومات في ظل الاكثرية الحاكمة الحالية ستكون بمثابة مضيعة للوقت، كما عدنا وكررنا النداء للمرة الثانية بعد انفجار مرفا بيروت المشووم في 4 اب 2020 للاستقالة الجماعية من مجلس النواب الا انهم لم يلبوا النداء، وعدت انا شخصيا لتكرار النداء ولو في اتجاه اخر للمرة الثالثة من الصرح البطريركي في بكركي خلال زيارة وفد من تكتل ""الجمهورية القوية"" غبطة ابينا البطريرك في 28 نيسان 2021 وايضا وايضا لم نلق اي تجاوب"". واستطردت: ""وصلنا اليوم الى ما وصلنا اليه حيث اصبح الجميع يرى ان مسالة تشكيل الحكومة ملهاة ومضيعة للوقت لن تطعم جايعا ولن تسقي عطشانا ولن تطبب موجوعا ومريضا ولن تحرر مال مودع من البنك ولن توقف الصعود الناري بسعر صرف الدولار ولن تومن فرص عمل ولن تحد من الهجرة، ونكرر وسنبقى نكرر نداءاتنا ولو نادينا الف مرة الى الاستقالة الجماعية من مجلس النواب او تقصير ولاية المجلس بغية الذهاب الى انتخابات نيابية مبكرة من شانها ان تقصر درب معاناة الشعب اللبناني، كما نوكد للمرة الالف ان استقالاتنا كنواب في جيوبنا وجاهزة لحظة يلقى لنداءاتنا اي تجاوب"". واوضحت النايب جعجع اننا ""نقول كل هذا اليوم، لان السكوت في ظل هذه الاوضاع عن الحق هو جريمة بحق الوطن والله والتاريخ، لذا ادعو جميع المسوولين الى قول الحقيقة كما هي والنظر بعين الموضوعية لما هو حاصل في البلاد بغض النظر عن اي حسابات حزبية او شخصية"". وختمت النايب جعجع، مشددة على انه ""لا قيامة للبنان من دون الحفاظ على الموسسات والامن والاستقرار فيه، لذا في هذه الظروف لا يمكننا سوى ان نشد على يد موسسة الجيش اللبناني قيادة وضباطا وافرادا على الجهد والتضحية الكبيرة التي تقدمها في سبيل هذا الوطن، باعتبار ان الجندي مواطن يعاني شانه شان اي لبناني اخر ونراه اليوم يقدم كل ما يقدمه في سبيل هذا الوطن واستقراره، كما لا يسعني ايضا سوى ان اشد على يد قوى الامن الداخلي قيادة وضباطا وافرادا للاسباب نفسها"". كلام النايب جعجع جاء خلال اجتماع الهيية الادارية لـ""موسسة جبل الارز""، الذي عقد في معراب برياستها وحضور الاعضاء: النايب جوزاف اسحق، نايب رييسة الموسسة د. ليلى جعجع، امين السر المحامي ماريو صعب، امين الصندوق المختار فادي الشدياق، ومشاركة عضو الهيية العامة المهندس نديم سلامه، بالاضافة الى الخبير المالي الاستاذ فادي عيد ومعاون النايب جعجع رومانوس الشعار. وبحث المجتمعون في اخر التطورات المستجدة على المشاريع والملفات التي تتابعها (truncated)"
